指标名称,上证50指数,沪深300指数,中证500指数,中证1000指数:收盘价,恒生指数,中证转债:收盘价(前复权),标普500:收盘价(前复权),中间价:美元兑人民币,美元指数,SHFE黄金:收盘价,ICE布油:收盘价,SHFE螺纹钢:收盘价,房地产(申万):收盘价(前复权),中国:M2:同比,中国:社会融资规模存量:同比,市盈率:申万大盘指数,市盈率:申万小盘指数,中债-国债总财富(总值)指数:收盘价(前复权),中债-企业债总财富(总值)指数:收盘价(前复权),中债-国债总净价(总值)指数:收盘价(前复权),中债-国开行债券总财富(3-5年)指数:收盘价(前复权),中债-企业债总财富(3-5年)指数:收盘价(前复权),中债国开债到期收益率:3年,中债中短期票据到期收益率(AA):3年,中债国债到期收益率:10年,中国:平均批发价:猪肉,中国:制造业PMI,中国:固定资产投资完成额:累计同比,中国:社会消费品零售总额:当月同比(1-2月合并),中国:出口金额:当月同比,中国:进口金额:当月同比,中国:CPI:当月同比,中国:PPI:当月同比,期货收盘价(电子盘):LME3个月铜
频率,日,日,日,日,日,日,日,日,日,日,日,日,日,月,月,日,日,日,日,日,日,日,日,日,日,日,月,月,月,月,月,月,月,日
单位,点,点,点,点,点,元,美元,,1973年3月=100,元,美元,元,元,%,%,倍,倍,元,元,元,元,元,%,%,%,元/公斤,%,%,%,%,%,%,%,美元/吨
指标ID,M0020223,M0020209,M0062541,N2691645,G0001693,000832.CSI,SPX.GI,M0000185,M0000271,AU.SHF,B.IPE,RB.SHF,801180.SI,M0001385,M5525763,M0049385,M0049387,CBA00601.CS,CBA02001.CS,CBA00602.CS,CBA02531.CS,CBA02031.CS,M1004265,S0059717,S0059749,S5065106,M0017126,M0000273,M0001428,M0000607,M0000609,M0000612,M0001227,S0029750
来源,上海证券交易所,上海证券交易所,中证指数公司,中证指数有限公司,恒生指数有限公司,,,中国人民银行,行情,,,,,中国人民银行,中国人民银行,上海申银万国证券研究所,上海申银万国证券研究所,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算,中债估值中心,中债估值中心,中债估值中心,农业农村部,国家统计局,国家统计局,国家统计局,海关总署,海关总署,国家统计局,国家统计局,LME
2021-08-10,3288.6513,5043.148,7019.2284,7549.552,26605.62,400.7628,4436.75,6.4842,93.0629,363.92,70.86,5437,3221.36,,,18.37,25.87,202.8537,205.3579,120.3811,208.8668,226.3513,2.7928,3.6806,2.8766,21.56,,,,,,,,9512.5
2021-08-09,3235.2064,4985.5627,6979.5256,7507.0824,26283.4,399.373,4432.35,6.484,92.97659999999999,365.6,69.2,5330,3222.84,,,18.17,25.74,202.9867,205.3726,120.4715,208.9262,226.3598,2.7774,3.6741,2.8615,21.5,,,,,,,,9366
2021-08-06,3195.696,4921.5647,6938.8679,7482.1737,26179.4,399.4312,4436.52,6.4624999999999995,92.7824,375.9,70.49,5379,3120.71,,,17.98,25.6,203.4795,205.3216,120.7988,209.1961,226.304,2.7372,3.656,2.8139,22.15,,,,,,,,9470
2021-08-05,3227.3592,4948.6703,6911.8292,7447.9394,26204.69,398.8494,4429.1,6.469100000000001,92.2726,378.04,71.18,5373,3121.2,,,18.11,25.42,203.5633,205.2453,120.8596,209.2002,226.2242,2.7393,3.6664,2.7988,21.68,,,,,,,,9480
2021-08-04,3233.103,4978.8479,6931.3365,7478.2072,26426.55,399.9021,4402.66,6.4655000000000005,92.2753,378.66,70.31,5454,3082.05,,,18.19,25.53,203.1907,205.1746,120.6464,208.9693,226.1262,2.7598,3.6617,2.8338,21.99,,,,,,,,9466
2021-08-03,3223.8257,4934.4583,6816.0107,7308.9553,26194.82,396.5956,4423.15,6.461,92.0668,377.82,72.28,5247,3099.86,,,18.01,25.01,203.2455,205.1359,120.6898,209.0488,226.0745,2.7344,3.6695,2.8337,22.16,,,,,,,,9560
2021-08-02,3211.1441,4933.736,6872.0004,7402.3541,26235.8,398.6259,4387.16,6.466,92.0886,377.84,73.24,5414,3105.06,,,17.98,25.43,203.3874,205.0346,120.7856,209.161,225.9738,2.7028,3.6869,2.8212,22.08,,,,,,,,9616.5
2021-07-31,,,,,,,,,,,,,,8.3,10.7,,,,,,,,,,,,50.4,10.3,8.5,18.76,28.27,1,9,
2021-07-30,3132.8205,4811.1695,6767.316,7262.383,25961.03,394.4459,4395.26,6.4602,92.1032,382.5,75.22,5737,3070.16,,,17.55,24.99,202.9263,204.8869,120.5401,208.8773,225.7981,2.7106,3.7079,2.8363,22.14,,,,,,,,9714
2021-07-29,3182.796,4850.2746,6758.8869,7207.4826,26315.32,393.4777,4419.15,6.4942,91.90769999999999,381.16,74.84,5753,3070.11,,,17.75,24.79,202.3958,204.811,120.232,208.5864,225.7294,2.7376,3.7164,2.884,21.96,,,,,,,,9840
2021-07-28,3154.6353,4760.4826,6621.9845,6945.5087,25473.88,388.2662,4400.64,6.4929,92.2871,379.9,73.9,5658,3056.11,,,17.4,24.05,202.0976,204.7727,120.0633,208.3973,225.6885,2.7592,3.7171,2.9312,,,,,,,,,9660.5
2021-07-27,3126.3757,4751.313,6719.2557,7093.8696,25086.43,390.6355,4401.46,6.4734,92.4901,375.84,73.79,5613,3080.25,,,17.28,24.57,202.321,204.7554,120.2081,208.5905,225.6675,2.7289,3.7135,2.911,21.96,,,,,,,,9790
2021-07-26,3228.3698,4925.299,6868.2074,7286.1475,26192.32,394.9567,4422.3,6.476300000000001,92.6325,379.04,74.82,5687,3194.71,,,17.97,25.28,202.6197,204.7256,120.398,208.7673,225.6465,2.7161,3.6868,2.8711,21.7,,,,,,,,9855.5
2021-07-23,3357.447,5089.2282,6985.7499,7379.7905,27321.98,397.9629,4411.79,6.465,92.9084,378.02,74.19,5671,3335.64,,,18.59,25.63,202.114,204.5816,120.1256,208.4678,225.4813,2.7576,3.6999,2.9134,22.29,,,,,,,,9624
2021-07-22,3392.7165,5151.7517,7026.5482,7446.4812,27723.84,397.1846,4367.48,6.4651000000000005,92.8377,376.3,73.67,5648,3357.53,,,18.85,25.77,201.9295,204.5225,120.0253,208.2635,225.4133,2.7829,3.7341,2.9284,22.04,,,,,,,,9459.5
2021-07-21,3388.5201,5144.0428,6984.5418,7398.8084,27224.58,394.7012,4358.69,6.4835,92.7903,379.28,72.25,5561,3326.97,,,18.84,25.5,201.9636,204.4441,120.0563,208.2509,225.3297,2.7821,3.7418,2.9184,22.07,,,,,,,,9356.5
2021-07-20,3378.6292,5108.9941,6901.1318,7253.2763,27259.25,390.9321,4323.06,6.485500000000001,92.9695,380.68,68.63,5601,3344.09,,,18.66,25.05,201.8054,204.3536,119.9718,208.0918,225.2394,2.8027,3.7581,2.9258,21.8,,,,,,,,9342.5
2021-07-19,3385.3664,5113.4945,6889.3375,7205.2678,27489.78,391.0536,4258.49,6.47,92.83269999999999,377.84,68.75,5568,3365.87,,,18.68,24.95,201.5342,204.2777,119.8192,207.9343,225.1427,2.8541,3.7773,2.9483,21.72,,,,,,,,9194
2021-07-16,3369.8994,5094.7727,6925.1232,7228.3631,28004.68,392.4484,4327.16,6.4704999999999995,92.7143,381.48,73.3,5559,3414.3,,,18.57,25.06,201.4475,204.1441,119.7987,207.8204,224.9814,2.8626,3.8056,2.9432,22.07,,,,,,,,9447
2021-07-15,3411.2888,5151.4626,6932.406,7241.6231,27996.27,392.2936,4360.03,6.464,92.5861,382.48,73.29,5546,3413.81,,,18.87,25.03,201.3255,204.0701,119.7358,207.7204,224.8956,2.8828,3.7998,2.9557,22.24,,,,,,,,9424
2021-07-14,3339.381,5083.0849,6898.7502,7243.8162,27787.46,391.2355,4374.3,6.4806,92.3701,379.5,74.54,5580,3404.95,,,18.56,24.97,201.5903,204.0104,119.9056,207.9284,224.8369,2.8461,3.8123,2.9356,22.38,,,,,,,,9334.5
2021-07-13,3391.742,5142.0991,6961.8475,7331.7263,27963.41,392.5189,4369.21,6.475699999999999,92.7873,378.8,76.35,5458,3458.32,,,18.81,25.3,201.5299,203.841,119.8798,207.734,224.6615,2.8696,3.8457,2.9256,22.23,,,,,,,,9401.5
2021-07-12,3384.5074,5132.7088,6904.3818,7284.2346,27515.24,389.8899,4384.63,6.4784999999999995,92.24,377,75.2,5432,3445.99,,,18.79,25.08,201.3001,203.6493,119.7521,207.5591,224.4486,2.8785,3.8667,2.9431,22.68,,,,,,,,9455.5
2021-07-09,3361.5946,5069.4361,6804.5389,7142.8994,27344.54,387.2094,4369.55,6.4755,92.10119999999999,377.78,75.58,5428,3471.66,,,18.5,24.65,200.5855,203.4023,119.3539,207.1337,224.1604,2.9227,3.8771,3.0105,22.42,,,,,,,,9493
2021-07-08,3373.2555,5088.2566,6748.654,7099.4105,27153.13,385.3142,4320.82,6.4704999999999995,92.37570000000001,376.62,74.35,5393,3477.14,,,18.61,24.38,200.8123,203.3242,119.5008,207.2435,224.0605,2.9064,3.8958,2.983,22.42,,,,,,,,9328
2021-07-07,3424.3897,5140.4899,6764.1319,7089.6646,27960.62,384.0936,4358.13,6.4762,92.72059999999999,377.3,73.34,5439,3495.72,,,18.81,24.43,199.9369,203.0936,118.9847,206.7044,223.8084,2.9704,3.968,3.0554,22.43,,,,,,,,9445
2021-07-06,3405.2788,5083.1043,6709.4983,6979.0624,28072.86,381.3496,4343.54,6.4613,92.5395,377.46,74.93,5304,3524.44,,,18.55,24.15,199.5956,203.0231,118.7898,206.5634,223.7393,2.9823,3.9885,3.0854,22.44,,,,,,,,9310
2021-07-05,3404.7907,5085.7924,6711.0136,7006.6997,28143.5,380.7353,,6.469500000000001,92.25659999999999,373.88,77.1,5222,3467.65,,,18.54,24.13,199.6156,202.9249,118.8124,206.5766,223.6398,2.9767,3.9983,3.0754,22.43,,,,,,,,9512.5
2021-07-02,3408.2369,5081.1172,6658.0451,6908.9318,28310.42,380.021,4352.34,6.4712,92.2452,372.64,75.97,5124,3490.06,,,18.58,23.82,199.4187,202.7913,118.7256,206.4438,223.5271,2.9834,4.0064,3.0803,22.89,,,,,,,,9379
2021-07-01,3535.249,5229.6642,6716.6658,6969.5316,,381.6565,4319.94,6.470899999999999,92.5361,371.78,75.61,5146,3557.19,,,19.16,23.92,199.3864,202.6964,118.7167,206.3402,223.4134,2.9952,4.0084,3.0878,23.28,,,,,,,,9269
2021-06-30,3498.6485,5224.041,6808.1831,7083.6997,28827.95,383.1746,4297.5,6.4601,92.3671,367.5,74.67,5147,3481.81,8.6,11,18.56,25.63,199.4256,202.6009,118.7508,206.3514,223.3075,3.0049,4.0145,3.0778,22.99,50.9,12.6,12.1,31.69,37.28,1.1,8.8,9380
2021-06-29,3482.7333,5190.5445,6765.4201,7004.3036,28994.1,382.7604,4291.8,6.4567000000000005,92.0941,370.8,74.67,5036,3485.56,,,18.41,25.42,199.3204,202.5621,118.698,206.195,223.2792,3.0247,4.0114,3.0853,21.79,,,,,,,,9346.5
2021-06-28,3520.7434,5251.7604,6828.5162,7063.4706,29268.3,384.4326,4290.61,6.4578,91.87950000000001,372.16,74.01,5070,3507.37,,,18.62,25.64,199.2322,202.5241,118.6555,206.1555,223.2556,3.0326,4.0028,3.0903,22.35,,,,,,,,9394
2021-06-25,3535.0185,5239.9684,6813.4138,7000.4297,29288.22,383.7151,4280.7,6.4744,91.8057,371.4,75.31,5066,3555.21,,,18.55,25.47,199.3288,202.3913,118.7453,206.1448,223.1163,3.0288,4.0074,3.0827,21.68,,,,,,,,9435
2021-06-24,3483.9093,5155.9738,6754.8657,6974.642,28882.46,382.2409,4266.49,6.4824,91.81530000000001,371.94,74.85,4933,3536.48,,,18.25,25.33,199.29,202.3435,118.7325,206.0932,223.0594,3.0358,4.0144,3.0828,22.03,,,,,,,,9458
2021-06-23,3471.3411,5147.3938,6789.9464,7046.1745,28817.07,381.585,4241.84,6.4620999999999995,91.8138,374.02,74.71,4934,3555.17,,,18.12,25.54,199.2268,202.2806,118.705,206.0162,222.9826,3.0528,4.0145,3.0853,21.94,,,,,,,,9487.5
2021-06-22,3464.7057,5122.1583,6739.7939,7000.2518,28309.76,380.0212,4246.44,6.4613,91.7193,373.44,74.74,4885,3539.18,,,18.1,25.37,199.1229,202.2345,118.6529,205.8773,222.9355,3.0825,4.0242,3.0877,21.63,,,,,,,,9269
2021-06-21,3431.2522,5090.3854,6707.1762,6968.2963,28489,377.5462,4224.79,6.4546,91.8554,371.94,74.84,4889,3543.75,,,17.98,25.28,199.0476,202.2139,118.6181,205.8421,222.9102,3.1214,4.0139,3.0953,22.39,,,,,,,,9180
2021-06-18,3454.5885,5102.4657,6657.7635,6863.7156,28801.27,376.1985,4166.45,6.4361,92.32169999999999,371.62,73.22,5061,3558.75,,,18.03,24.93,198.6728,202.1475,118.4238,205.608,222.8292,3.1388,4.0313,3.1202,22.77,,,,,,,,9149
2021-06-17,3481.6004,5101.8924,6616.174,6787.6684,28558.59,375.5959,4221.86,6.4298,91.90960000000001,375.66,72.99,5101,3576.17,,,18.02,24.69,198.4959,202.1465,118.3277,205.5552,222.8327,3.1549,4.0311,3.1401,22.72,,,,,,,,9190.5
2021-06-16,3486.2876,5080.4909,6566.286,6673.2446,28436.84,375.86,4223.7,6.4078,91.4019,382.24,73.87,5014,3568.93,,,17.95,24.4,198.7191,202.1699,118.4728,205.6079,222.8467,3.1438,4.032,3.1301,23.16,,,,,,,,9630
2021-06-15,3528.6683,5166.5597,6663.6623,6815.1187,28638.53,379.784,4246.59,6.407,90.52199999999999,382.66,74.27,5168,3562.12,,,18.27,24.91,198.7891,202.1864,118.5256,205.6292,222.8866,3.1331,4.0192,3.1176,23.01,,,,,,,,9560
2021-06-14,,,,,,,4255.15,,90.5077,,73.07,,,,,,,,,,,,,,,,,,,,,,,9957
2021-06-11,3576.7773,5224.703,6725.9152,6852.9728,28842.13,382.4867,4247.44,6.3856,90.5093,389.92,72.62,5322,3633.04,,,18.47,25.07,198.7308,202.0633,118.5326,205.5777,222.7228,3.1379,4.0136,3.1276,23.89,,,,,,,,9995
2021-06-10,3607.6792,5271.4661,6765.6436,6898.2061,28738.88,382.8999,4239.18,6.3972,90.0465,386.46,72.4,5168,3657.68,,,18.55,25.23,199.0187,202.0486,118.7168,205.66,222.7046,3.1187,4.026,3.1,24.04,,,,,,,,9894
2021-06-09,3587.5321,5236.4493,6692.9049,6823.4073,28742.63,381.8902,4219.55,6.3956,90.1324,387.7,72.02,5035,3683.63,,,18.43,24.99,198.9278,202.0267,118.6725,205.5358,222.6625,3.1342,4.0378,3.1051,24.41,,,,,,,,9971
2021-06-08,3580.2836,5232.1165,6684.5626,6809.8642,28781.38,381.7396,4227.26,6.390899999999999,90.1144,387.9,72.05,5004,3705.41,,,18.35,24.94,198.9334,202.0523,118.6864,205.5797,222.6944,3.1319,4.0129,3.11,24.31,,,,,,,,10015
2021-06-07,3601.1091,5277.6271,6721.5019,6861.8502,28787.28,382.7529,4226.52,6.396300000000001,89.9816,385.32,71.5,4959,3688.77,,,18.54,25.04,198.9372,202.053,118.6993,205.5661,222.6966,3.1332,3.9892,3.11,24.69,,,,,,,,9950
2021-06-04,3612.7014,5282.2772,6693.0574,6785.8035,28918.1,383.1178,4229.89,6.4072,90.1393,382.62,71.82,5159,3744.09,,,18.6,24.81,199.1624,202.0719,118.8669,205.7926,222.7121,3.0947,3.9715,3.0925,24.68,,,,,,,,9960
2021-06-03,3591.1561,5255.2855,6667.7264,6754.0697,28966.03,383.0599,4192.85,6.381100000000001,90.49499999999999,387.5,71.39,5148,3781.27,,,18.48,24.73,199.5104,202.0924,119.0877,205.9221,222.7506,3.0532,3.957,3.055,24.81,,,,,,,,9818.5
2021-06-02,3622.3976,5289.9736,6681.4285,6759.459,29297.62,382.6231,4208.12,6.377299999999999,89.8985,389.98,71.2,5002,3770.75,,,18.61,24.73,199.4407,202.0354,119.0562,205.8317,222.6791,3.0776,3.9718,3.065,24.97,,,,,,,,10113.5
2021-06-01,3650.9034,5341.6798,6739.7624,6854.7336,29468,383.6527,4202.04,6.3572,89.9314,396.9,70.63,5128,3774.45,,,18.79,25.01,199.5947,201.9962,119.1598,205.9298,222.6419,3.0642,3.9837,3.04,24.93,,,,,,,,10239
2021-05-31,3650.2245,5331.5696,6728.9906,6814.3631,29151.8,383.2427,,6.3682,89.8467,394.38,69.46,5027,3787.06,8.3,11,18.76,24.87,199.4919,201.9492,119.1082,205.8251,222.6011,3.0681,4.0207,3.045,25.2,51,15.4,12.4,27.52,52.19,1.3,9,
2021-05-28,3659.2957,5321.0886,6668.1696,6694.3457,29124.41,382.8182,4204.11,6.3858,90.0547,391.38,69.02,4933,3796.43,,,18.69,24.53,199.331,201.8763,119.0427,205.7405,222.542,3.0711,4.0165,3.0825,26.08,,,,,,,,10274.5
2021-05-27,3664.9417,5338.2329,6685.4054,6705.0451,29113.2,383.0224,4200.88,6.403,90.00150000000001,390.96,69.21,4817,3810.2,,,18.73,24.55,199.4424,201.8505,119.1206,205.8021,222.5224,3.0598,4.0187,3.0725,26.65,,,,,,,,10293.5
2021-05-26,3657.1898,5320.5927,6628.2065,6644.751,29166.01,381.6797,4195.99,6.4099,90.0576,393.4,68.69,4667,3788.63,,,18.68,24.37,199.5517,201.7946,119.1972,205.8344,222.4564,3.0472,4.039,3.06,26.21,,,,,,,,9958
2021-05-25,3641.2918,5318.478,6619.6707,6615.7141,28910.86,379.9732,4188.13,6.428300000000001,89.66850000000001,389.82,68.45,4919,3744.68,,,18.71,24.25,199.3911,201.7185,119.1107,205.744,222.3767,3.052,4.0681,3.085,26.31,,,,,,,,9935
2021-05-24,3497.7469,5155.5875,6544.1218,6537.8571,28412.26,377.1315,4197.05,6.4408,89.83630000000001,391.66,68.37,4974,3698.16,,,18.11,23.97,199.3855,201.701,119.1179,205.7287,222.3304,3.0504,4.0763,3.085,26.01,,,,,,,,9983
2021-05-21,3481.8619,5134.1483,6527.864,6480.3741,28458.44,376.603,4155.86,6.43,90.0432,390.4,66.73,5112,3690.59,,,18.01,23.82,199.3713,201.5437,119.1411,205.7726,222.1554,3.0319,4.0895,3.0876,26.29,,,,,,,,9901
2021-05-20,3522.4512,5186.412,6548.7111,6482.8358,28450.29,376.377,4159.12,6.4464,89.7602,390.4,65.05,5186,3709.48,,,18.22,23.81,199.0997,201.4679,118.9872,205.5774,222.0819,3.0537,4.104,3.1001,27.07,,,,,,,,10008
2021-05-19,3511.4674,5172.272,6584.3869,6488.9489,,377.1034,4115.68,6.4255,90.1828,390.3,66.69,5309,3720.82,,,18.14,23.95,198.8717,201.3999,118.8599,205.3907,222.0098,3.0808,4.1116,3.1298,26.92,,,,,,,,10073.5
2021-05-18,3537.6963,5187.6013,6599.5985,6486.8215,28593.81,377.2884,4127.83,6.4357,89.795,389.96,68.59,5610,3755.88,,,18.16,23.96,198.6618,201.3343,118.7433,205.1926,221.944,3.101,4.1156,3.1457,26.7,,,,,,,,10416
2021-05-17,3539.9125,5184.9853,6578.1402,6457.2768,28194.09,376.3881,4163.29,6.430700000000001,90.2163,387.3,69.6,5596,3719.77,,,18.15,23.85,198.5981,201.2643,118.7154,205.158,221.8607,3.1112,4.1103,3.1524,27.49,,,,,,,,10367
2021-05-14,3503.037,5110.5901,6525.8036,6462.4764,28027.57,375.7652,4173.85,6.4525,90.3094,382.96,68.83,5641,3731.14,,,17.89,23.88,198.6594,201.1797,118.7843,205.1979,221.7706,3.0918,4.1131,3.1422,27.78,,,,,,,,10233.5
2021-05-13,3413.8886,4992.9738,6439.0273,6375.0148,27718.67,373.7953,4112.5,6.4612,90.73700000000001,380.68,67.05,5915,3689.39,,,17.47,23.57,198.5899,201.1151,118.7528,205.1271,221.6903,3.0918,4.1172,3.1366,28.13,,,,,,,,10287
2021-05-12,3447.8617,5044.5481,6512.0501,6420.3372,28231.04,375.3334,4063.04,6.4258,90.8033,382.44,69,6171,3675.58,,,17.66,23.8,198.6672,201.0423,118.8103,205.2166,221.6014,3.0801,4.1219,3.131,28.29,,,,,,,,10410
2021-05-11,3437.7135,5023.0595,6456.0376,6343.8627,28013.81,373.7445,4152.1,6.4254,90.1777,381.54,68.65,6086,3695.03,,,17.56,23.52,198.5886,200.9171,118.7732,205.1575,221.4538,3.0713,4.1468,3.138,28.48,,,,,,,,10556
2021-05-10,3399.9849,4992.422,6475.9938,6338.5735,28595.66,373.8138,4188.43,6.442499999999999,90.3102,381.76,68.22,6012,3651.24,,,17.4,23.5,198.4483,200.8492,118.6988,205.0224,221.3622,3.0896,4.1545,3.146,30,,,,,,,,10395.5
2021-05-08,,,,,,,,,,,,,,,,,,,,,,,3.0985,4.1707,3.1582,30.04,,,,,,,,
2021-05-07,3406.3103,4996.0527,6444.4429,6320.2529,28610.65,372.4749,4232.6,6.4678,90.2395,380.4,68.27,5678,3689.63,,,17.41,23.41,198.2961,200.7419,118.6385,204.8947,221.2453,3.1047,4.1872,3.1589,30.36,,,,,,,,10412.5
2021-05-06,3449.9385,5061.1244,6489.3485,6398.4374,28637.46,372.8429,4201.62,6.4895000000000005,90.8715,376.28,68.28,5665,3705.61,,,17.69,23.59,198.2493,200.7029,118.6207,204.8646,221.2028,3.1068,4.1946,3.1507,30.1,,,,,,,,10115.5
2021-05-05,,,,,28417.98,,4167.59,,91.267,,68.55,,,,,,,,,,,,,,,,,,,,,,,9932
2021-05-04,,,,,28557.14,,4164.66,,91.2831,,69.49,,,,,,,,,,,,,,,,,,,,,,,9950
2021-05-03,,,,,28357.54,,4192.66,,90.96979999999999,,67.66,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30,3491.1877,5123.489,6485.7075,6382.1364,28724.88,371.4236,4181.17,6.4672,91.2985,370.76,66.44,5391,3721.14,8.1,11.7,19.13,27.16,198.0326,200.4805,118.5531,204.6285,220.9388,3.1152,4.195,3.164,30.62,51.1,19.9,17.7,31.89,44.05,0.9,6.8,9809
2021-04-29,3517.2104,5164.1692,6491.9281,6405.1028,29303.26,372.0387,4211.47,6.471500000000001,90.6555,372.68,68.02,5452,3757.01,,,19.26,27.29,197.825,200.4436,118.4379,204.5333,220.8878,3.1358,4.1925,3.1872,30.75,,,,,,,,9861
2021-04-28,3473.0389,5119.2421,6489.7441,6437.2467,29071.34,370.376,4183.18,6.4853,90.6064,371.4,66.52,5358,3732.47,,,19.21,27.18,197.6945,200.4009,118.3694,204.4099,220.8424,3.1412,4.2026,3.1979,31.11,,,,,,,,9856.5
2021-04-27,3476.3018,5090.5195,6446.2822,6400.9046,28941.54,369.8028,4186.72,6.4924,90.8749,373.48,66.09,5411,3728.06,,,19.09,27.07,197.6089,200.4078,118.3281,204.3361,220.8385,3.1727,4.2111,3.2078,31.52,,,,,,,,9878.5
2021-04-26,3467.6605,5077.2372,6442.6451,6431.0888,28952.83,371.0019,4187.62,6.491299999999999,90.84049999999999,373.14,65.79,5371,3723.66,,,19.05,27.09,197.6364,200.3941,118.3554,204.3728,220.8278,3.1526,4.2161,3.2024,31.27,,,,,,,,9778
2021-04-25,,,,,,,,,,,,,,,,,,,,,,,3.1063,4.2189,3.1841,31.37,,,,,,,,
2021-04-23,3524.0216,5135.4534,6462.7558,6453.3025,29078.75,371.4306,4180.17,6.4934,90.8295,375.2,66.12,5299,3751.44,,,19.34,27.38,197.9486,200.3389,118.5765,204.6571,220.767,3.1004,4.2083,3.1719,31.5,,,,,,,,9551.5
2021-04-22,3487.4271,5089.2435,6445.4657,6485.2112,28755.34,371.8972,4134.98,6.4902,91.2774,376.4,65.75,5208,3811.68,,,19.15,27.53,198.0139,200.2997,118.6267,204.6167,220.7259,3.0788,4.1858,3.1614,31.58,,,,,,,,9395
2021-04-21,3516.0976,5098.7449,6420.2587,6457.7147,28621.92,371.7523,4173.42,6.5046,91.1151,375.98,65.08,5188,3801.77,,,19.04,27.52,198.0434,200.2435,118.6552,204.6234,220.6591,3.0803,4.1858,3.153,31.82,,,,,,,,9450
2021-04-20,3510.1239,5083.3654,6428.5411,6457.6294,29135.73,372.5228,4134.94,6.510300000000001,91.1943,372.1,66.31,5165,3795.48,,,19,27.7,197.9274,200.1767,118.5955,204.4809,220.5748,3.1036,4.192,3.1554,32.11,,,,,,,,9285
2021-04-19,3513.3953,5087.0165,6425.2606,6477.388,29106.15,372.1746,4163.26,6.523299999999999,91.0992,375.5,67.16,5082,3822.63,,,19.03,27.46,197.7818,200.0781,118.5178,204.3185,220.4398,3.1321,4.1882,3.1559,31.55,,,,,,,,9322
2021-04-16,3448.1042,4966.1811,6339.5906,6368.846,28969.71,368.7708,4185.47,6.5288,91.5363,372.86,66.72,5116,3825.49,,,18.56,27.18,197.6238,199.9543,118.4538,204.1887,220.2805,3.131,4.1912,3.1631,31.77,,,,,,,,9182
2021-04-15,3431.4931,4948.9741,6276.4609,6296.6084,28793.14,367.2921,4170.42,6.529699999999999,91.6795,369.54,66.84,5107,3765.92,,,18.53,26.92,197.4727,199.9129,118.3727,204.1548,220.223,3.1354,4.2126,3.1728,31.6,,,,,,,,9310
2021-04-14,3469.1727,4980.6279,6277.2111,6320.0672,28900.83,367.449,4124.66,6.5362,91.6507,369.54,66.28,5116,3774.48,,,18.67,27.02,197.4228,199.8444,118.353,204.1383,220.1371,3.1227,4.222,3.1651,31.46,,,,,,,,9080
2021-04-13,3461.4592,4939.6438,6209.7801,6231.1394,28497.25,366.522,4141.59,6.5454,91.84440000000001,365.8,63.96,5116,3741.84,,,18.5,26.71,197.3487,199.7608,118.3187,204.1246,220.047,3.1278,4.2469,3.1626,31.87,,,,,,,,8895
2021-04-12,3477.0654,4947.7459,6226.4182,6263.3991,28453.28,367.7174,4127.99,6.5578,92.10650000000001,369.18,63.2,4985,3777.22,,,18.54,26.81,196.9818,199.6792,118.1065,203.7743,219.9469,3.1807,4.2769,3.1948,31.27,,,,,,,,8872
2021-04-09,3514.1106,5035.3374,6335.2393,6399.5218,28698.8,369.8178,4128.8,6.5409,92.1766,371.96,63.05,5068,3775.94,,,18.85,27.38,196.7731,199.5945,118.0116,203.6211,219.8477,3.1964,4.2889,3.2121,32.4,,,,,,,,8929
2021-04-08,3573.037,5112.2086,6356.7526,6404.1284,29008.07,370.1975,4097.17,6.5463000000000005,92.0645,370.08,63.37,5115,3778.46,,,19.16,27.51,196.6413,199.5789,117.9421,203.5169,219.8275,3.2082,4.2867,3.2221,32.72,,,,,,,,9009
2021-04-07,3558.4688,5103.7428,6348.0761,6422.7617,28674.8,369.5795,4079.95,6.5384,92.4201,369.1,62.9,5117,3832.16,,,19.11,27.61,196.6582,199.6014,117.963,203.4873,219.858,3.2092,4.2984,3.2215,33.16,,,,,,,,8930
2021-04-06,3594.7093,5140.3418,6343.0962,6421.4868,,368.9844,4073.94,6.552700000000001,92.2895,367.3,62.65,5180,3791.74,,,19.27,27.58,196.7313,199.5673,118.0181,203.5489,219.8252,3.1962,4.2934,3.2087,33.86,,,,,,,,9040
2021-04-05,,,,,,,4077.91,,92.5911,,62.3,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02,3616.7636,5161.5569,6326.6059,6361.2515,,368.4397,,6.5649,92.99770000000001,369.98,,5157,3807.27,,,19.36,27.39,196.7404,199.4665,118.0661,203.5207,219.7149,3.1849,4.2993,3.2013,35,,,,,,,,
2021-04-01,3582.6499,5110.7768,6311.6644,6335.7913,28938.74,368.198,4019.87,6.5584,92.8963,364.98,64.65,5003,3780.37,,,19.15,27.29,196.7261,199.4431,118.0681,203.4317,219.6993,3.1917,4.3161,3.196,35.27,,,,,,,,8805
2021-03-31,3539.3696,5048.3607,6254.0695,6293.3922,28378.35,366.8333,3972.89,6.571299999999999,93.1839,357.38,63.07,4935,3779.47,9.4,12.3,18.91,27.08,196.7611,199.4079,118.1,203.438,219.6887,3.1894,4.3115,3.1887,35.37,51.9,25.6,34.2,30.32,39.12,0.4,4.4,8809.5
